DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1692217430.164,73430.1639,3,0,250,250,83.24,2039,2069,9.72,11.34,989.34,33.84,259.86,16.26,30.68,3.00,295.82,44.79,606.59,1043.08,28.12,11.32,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,31,38,34,31,37,33,32,12,1,1,0,0,0,0,0,0
1692217431.163,73431.1635,3,0,290,290,97.28,2039,2069,10.15,11.40,989.22,33.83,259.86,17.62,33.55,2.98,295.82,44.79,607.03,1043.08,28.07,11.29,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,40,37,39,27,39,41,16,1,1,0,0,0,0,0,0
1692217432.164,73432.1635,3,0,280,280,92.13,2038,2068,9.80,11.39,989.21,33.84,259.86,17.53,32.68,3.04,295.82,44.79,606.15,1039.56,28.12,11.19,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,32,50,54,23,37,38,30,13,3,0,0,0,0,0,0,0
1692217433.164,73433.1636,3,0,292,292,97.23,2041,2072,10.47,11.18,989.34,33.82,259.86,16.34,31.27,3.00,296.26,44.75,606.59,1042.20,28.05,11.14,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,43,44,44,30,38,33,11,0,0,0,0,0,0,0,0
1692217434.164,73434.1636,3,0,276,276,92.75,2039,2067,9.59,11.23,989.30,33.80,259.86,17.20,32.14,2.98,296.26,44.82,606.15,1043.52,28.07,11.19,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,28,50,38,26,46,36,5,5,0,0,0,0,0,0,0
1692217435.164,73435.1636,3,0,283,283,94.75,2039,2068,9.49,11.14,989.24,33.80,259.86,15.96,31.80,2.99,295.38,44.79,607.47,1043.08,28.02,11.15,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,57,49,39,35,30,34,28,9,1,1,0,0,0,0,0,0
1692217436.164,73436.1636,3,0,272,272,89.74,2040,2069,9.87,11.50,989.29,33.79,259.86,15.63,29.89,3.03,294.95,44.90,606.59,1043.96,28.02,11.13,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,37,37,50,40,34,38,26,7,3,0,0,0,0,0,0,0
1692217437.164,73437.1638,3,0,303,303,101.17,2040,2069,9.49,11.27,989.27,33.79,259.86,15.17,31.19,2.99,295.38,44.73,607.47,1038.68,28.07,11.08,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,45,50,43,36,45,29,7,0,0,0,0,0,0,0,0
1692217438.163,73438.1634,3,0,313,313,104.80,2039,2067,9.32,11.31,989.31,33.79,259.86,15.94,31.94,2.99,295.38,44.73,604.84,1043.08,28.07,11.07,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,45,43,38,33,49,40,7,3,0,0,0,0,0,0,0
1692217439.164,73439.1636,3,0,276,276,91.65,2040,2070,9.76,11.22,989.33,33.82,259.86,17.53,32.92,3.01,295.38,44.84,607.03,1043.52,28.05,11.03,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,32,36,44,41,49,37,26,8,2,1,0,0,0,0,0,0
1692217440.164,73440.1637,3,0,268,268,88.42,2040,2070,10.09,11.46,989.25,33.85,259.87,17.70,34.43,3.03,296.26,44.79,607.03,1042.64,28.07,11.01,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,48,42,24,31,29,25,13,3,1,0,0,0,0,0,0
1692217441.164,73441.1638,3,0,316,316,103.79,2040,2069,9.79,11.10,989.27,33.87,259.87,16.34,31.29,3.04,296.26,44.82,606.59,1043.08,28.12,11.04,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,67,49,36,36,41,48,27,10,0,1,1,0,0,0,0,0
1692217442.164,73442.1638,3,0,256,256,84.46,2040,2070,10.03,11.33,989.22,33.87,259.87,16.53,32.05,3.03,294.95,44.79,613.19,1043.08,28.07,11.02,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,34,33,34,35,35,29,13,3,0,0,0,0,0,0,0
1692217443.164,73443.1638,3,0,280,280,92.47,2039,2069,9.83,11.37,989.28,33.88,259.87,17.06,32.39,3.03,294.95,44.81,606.59,1043.52,28.31,11.02,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,40,39,41,29,43,25,15,2,2,0,0,0,0,0,0
1692217444.164,73444.1636,3,0,286,286,94.71,2039,2066,9.05,11.36,989.26,33.87,259.87,16.49,30.95,3.02,294.51,44.81,604.84,1042.64,27.84,11.05,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,47,33,39,32,41,32,11,0,0,1,0,0,0,0,0
1692217445.164,73445.1637,3,0,284,284,93.36,2041,2071,10.01,11.36,989.30,33.87,259.87,18.18,32.94,3.04,296.26,44.79,606.59,1043.08,28.05,11.07,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,39,40,37,37,43,24,9,1,1,0,0,0,0,0,0
1692217446.164,73446.1637,3,0,260,260,86.49,2038,2070,10.76,11.29,989.31,33.88,259.87,16.30,31.17,3.01,294.07,44.81,607.47,1043.08,28.15,11.06,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,38,51,39,40,25,36,17,13,0,1,0,0,0,0,0,0
1692217447.164,73447.1637,3,0,291,291,96.90,2041,2071,10.05,11.31,989.25,33.88,259.87,14.61,31.00,3.00,288.35,44.82,607.47,1042.20,28.05,11.09,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,38,45,42,31,46,27,11,5,1,1,1,0,0,0,0
1692217448.164,73448.1636,3,0,281,281,92.88,2042,2072,10.03,11.31,989.27,33.88,259.87,17.23,32.36,3.03,295.38,44.79,606.15,1043.96,28.05,11.09,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,41,41,43,31,42,33,8,1,0,0,0,0,0,0,0
1692217449.164,73449.1638,3,0,289,289,95.79,2041,2069,9.15,11.49,989.27,33.86,259.87,16.42,31.48,3.02,294.51,44.68,603.96,1044.40,27.99,11.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,61,45,37,25,26,45,31,15,3,1,0,0,0,0,0,0
1692217450.164,73450.1639,3,0,244,244,82.54,2042,2070,9.40,11.06,989.28,33.85,259.87,17.00,30.97,2.96,296.70,44.82,607.91,1043.52,28.02,11.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,38,40,39,29,35,37,18,7,0,1,0,0,0,0,0,0
1692217451.164,73451.1636,3,0,270,270,89.16,2040,2068,9.61,11.47,989.20,33.85,259.87,16.58,31.95,3.03,295.38,44.77,605.71,1042.64,27.99,11.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,41,47,40,30,28,25,7,1,4,1,0,0,0,0,0
1692217452.164,73452.1636,3,0,297,297,97.19,2039,2068,9.82,11.55,989.26,33.85,259.87,18.24,32.36,3.06,297.14,44.81,608.35,1044.84,28.02,11.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,44,35,41,38,42,30,12,5,0,0,0,0,0,0,0
1692217453.164,73453.1636,3,0,249,249,83.06,2039,2068,9.80,11.20,989.22,33.85,259.87,16.67,32.77,3.00,291.43,44.82,606.59,1043.96,28.05,11.06,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,38,47,34,30,31,32,24,11,2,0,0,0,0,0,0,0
1692217454.163,73454.1634,3,0,295,295,97.42,2043,2074,10.34,11.55,989.28,33.86,259.87,15.64,30.89,3.03,294.95,44.81,606.59,1043.52,28.05,11.13,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,45,34,32,42,48,32,9,2,0,0,1,1,0,0,0
1692217455.164,73455.1639,3,0,303,303,101.08,2039,2068,9.58,11.34,989.27,33.88,259.87,16.90,32.00,3.00,297.58,44.81,607.03,1043.52,28.07,11.23,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,59,47,35,41,45,40,21,14,0,1,0,0,0,0,0,0
1692217456.164,73456.1636,3,0,279,279,92.81,2040,2067,9.12,11.03,989.24,33.90,259.87,15.36,30.21,3.01,294.95,44.90,606.59,1043.52,28.07,11.10,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,39,45,41,23,45,34,11,0,0,0,0,0,0,0,0
1692217457.163,73457.1633,3,0,283,283,94.32,2039,2068,9.75,11.19,989.20,33.90,259.87,15.89,32.69,3.00,296.26,44.91,606.59,1043.08,27.99,11.21,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,42,43,32,32,52,26,11,0,0,0,0,0,0,0,0
1692217458.164,73458.1637,3,0,300,300,98.53,2040,2070,10.09,11.08,989.27,33.91,259.87,16.86,33.27,3.04,295.82,44.82,605.71,1046.15,28.05,11.27,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,36,53,30,30,37,38,15,6,1,0,0,0,0,0,0
1692217459.164,73459.1636,3,0,262,262,86.52,2041,2070,9.89,11.17,989.28,33.92,259.87,17.25,32.75,3.03,295.38,44.82,595.60,1043.96,28.12,11.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,45,39,42,28,35,21,8,1,2,0,0,0,0,0,0
1692217460.164,73460.1636,3,0,246,246,82.44,2040,2068,9.10,11.80,989.27,33.92,259.87,16.41,32.06,2.98,291.87,44.81,605.71,1043.52,28.10,11.22,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,34,34,35,36,30,21,14,0,0,0,0,0,0,0,0
1692217461.164,73461.1636,3,0,277,277,92.32,2041,2071,10.07,11.21,989.28,33.91,259.87,15.99,30.87,3.00,296.26,44.81,606.15,1043.08,28.10,11.17,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,47,46,27,25,33,32,9,3,1,1,0,0,0,0,0
1692217462.164,73462.1638,3,0,296,296,97.66,2042,2072,10.00,11.57,989.22,33.90,259.87,16.60,30.64,3.03,295.38,44.84,606.59,1043.52,28.07,11.20,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,56,51,31,27,29,50,34,17,0,1,0,0,0,0,0,0
1692217463.164,73463.1637,3,0,273,273,89.66,2041,2071,10.01,11.47,989.25,33.89,259.87,17.00,33.26,3.04,296.70,44.79,606.59,1043.52,28.07,11.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,35,34,48,34,35,31,8,1,0,0,0,0,0,0,1
1692217464.164,73464.1639,3,0,283,283,93.20,2042,2076,11.11,11.24,989.26,33.90,259.87,17.05,33.21,3.04,296.26,44.81,607.47,1043.96,28.05,11.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,44,34,38,29,42,32,9,3,0,0,0,0,0,0,0
1692217465.164,73465.1637,3,0,312,312,102.29,2039,2069,9.97,11.24,989.30,33.92,259.87,16.98,31.77,3.05,291.43,44.81,606.59,1043.52,28.07,11.13,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,51,38,43,45,36,34,8,3,0,0,0,0,0,0,0
1692217466.164,73466.1637,3,0,278,278,92.14,2040,2071,10.09,11.11,989.17,33.93,259.87,16.23,31.81,3.02,295.82,44.84,607.47,1043.96,28.31,11.19,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,49,36,36,31,37,24,15,3,0,0,1,0,0,0,0
1692217467.163,73467.1634,3,0,290,290,95.33,2042,2074,10.57,11.35,989.25,33.93,259.87,15.47,31.01,3.04,295.82,44.81,606.15,1043.52,28.07,11.22,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,43,43,45,28,40,32,11,2,0,0,0,0,0,0,0
1692217468.164,73468.1637,3,0,281,281,92.80,2040,2073,11.07,11.43,989.10,33.93,259.87,16.57,32.82,3.03,296.26,44.81,606.15,1045.71,28.07,11.28,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,45,36,39,33,33,29,15,3,2,0,0,0,0,0,0
1692217469.164,73469.1635,3,0,262,262,87.24,2039,2069,9.90,11.31,989.18,33.93,259.87,15.13,31.05,3.00,295.38,44.81,607.47,1043.52,28.07,11.21,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,38,38,37,29,31,33,12,0,2,1,0,0,0,0,0
1692217470.163,73470.1634,3,0,277,277,93.00,2039,2069,10.10,11.36,989.25,33.93,259.87,15.42,31.85,2.98,295.38,44.57,607.47,1037.36,28.05,11.30,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,47,31,40,29,49,30,9,2,1,0,0,0,0,0,0
1692217471.164,73471.1638,3,0,289,289,97.12,2039,2071,10.68,11.60,989.15,33.94,259.87,16.58,32.71,2.98,294.95,44.81,607.03,1043.08,27.99,11.40,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,54,43,33,31,32,32,13,3,2,0,0,0,0,0,0
1692217472.164,73472.1635,3,0,289,289,95.88,2040,2069,9.58,11.40,989.25,33.94,259.87,14.84,31.70,3.01,295.82,44.82,607.91,1044.40,27.97,11.25,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,60,29,30,30,46,34,10,2,0,1,0,0,0,0,0
1692217473.164,73473.1638,3,0,261,261,85.72,2039,2069,9.99,11.24,989.33,33.95,259.87,17.36,32.34,3.04,297.58,44.84,605.27,1044.40,28.02,11.37,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,29,33,39,25,39,28,12,1,2,0,0,0,0,0,0
1692217474.164,73474.1638,3,0,311,311,102.05,2042,2074,10.83,11.30,989.27,33.95,259.87,17.91,33.06,3.05,295.82,44.81,604.84,1045.71,27.99,11.32,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,42,41,37,53,33,40,10,3,0,0,0,0,0,0,0
1692217475.164,73475.1636,3,0,286,286,94.79,2041,2070,9.41,11.42,989.22,33.95,259.87,17.17,33.41,3.02,295.38,44.79,606.15,1043.52,27.99,11.34,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,42,37,40,35,36,41,9,4,0,1,0,0,0,0,0
1692217476.163,73476.1634,3,0,280,280,91.96,2040,2068,9.24,11.31,989.22,33.95,259.88,16.83,32.74,3.04,294.95,44.77,606.15,1041.76,28.02,11.49,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,51,45,30,35,25,38,7,1,1,0,0,0,0,0,0
1692217477.164,73477.1638,3,0,277,277,92.40,2039,2066,8.93,11.32,989.26,33.94,259.88,16.45,32.83,3.00,295.82,44.82,607.91,1037.36,27.94,11.49,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,47,34,28,35,33,36,12,1,1,0,0,0,0,0,0
1692217478.164,73478.1638,3,0,262,262,87.64,2042,2072,9.98,11.49,989.29,33.95,259.88,16.76,31.31,2.99,295.38,44.82,606.15,1044.40,27.91,11.52,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,37,29,38,32,38,30,11,0,0,0,0,0,0,0,0
1692217479.164,73479.1636,3,0,268,268,90.15,2041,2069,9.58,11.22,989.28,33.95,259.88,16.09,32.16,2.97,296.26,44.82,604.40,1044.40,27.91,11.59,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,59,46,29,31,28,38,24,10,3,0,0,0,0,0,0,0
1692217480.164,73480.1638,3,0,262,262,86.84,2041,2069,9.33,11.19,989.16,33.95,259.88,17.23,30.88,3.02,289.67,44.79,606.15,1044.40,27.99,11.68,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,44,48,29,20,37,20,13,3,1,0,0,0,0,0,0
1692217481.164,73481.1638,3,0,281,281,93.48,2040,2068,9.31,11.33,989.23,33.95,259.88,15.73,30.29,3.01,293.63,44.84,606.59,1043.52,27.91,11.73,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,35,39,39,49,40,30,33,13,1,2,0,0,0,0,0,0
1692217482.164,73482.1638,3,0,312,312,103.70,2040,2069,9.64,11.45,989.23,33.96,259.88,15.78,32.70,3.01,296.26,44.84,607.47,1044.40,27.60,11.79,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,50,56,39,35,46,22,16,2,1,0,0,0,0,0,0
1692217483.163,73483.1634,3,0,302,302,103.02,2041,2069,9.52,11.47,989.23,33.96,259.88,15.39,32.61,2.93,293.63,44.77,605.27,1043.96,27.91,11.81,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,62,57,37,33,37,30,32,12,1,1,0,0,0,0,0,0
1692217484.164,73484.1637,3,0,296,296,98.56,2041,2069,9.40,11.27,989.27,33.95,259.88,16.32,30.04,3.00,296.26,45.10,606.15,1043.52,27.91,12.06,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,47,54,34,30,41,23,12,0,1,0,1,0,0,0,0
1692217485.163,73485.1634,3,0,288,288,94.50,2040,2068,9.18,11.12,989.24,33.96,259.88,16.20,32.69,3.05,294.51,44.79,606.59,1043.08,27.89,12.07,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,46,42,40,36,43,20,13,2,0,0,0,0,0,0,0
1692217486.164,73486.1637,3,0,284,284,93.87,2042,2071,9.77,11.26,989.21,33.95,259.88,16.45,32.75,3.03,296.70,44.82,607.47,1043.96,27.91,12.23,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,57,40,42,35,35,37,31,7,0,0,0,0,0,0,0,0
1692217487.164,73487.1638,3,0,314,314,103.32,2039,2069,9.79,11.43,989.17,33.92,259.88,16.63,31.36,3.04,296.70,44.79,606.59,1043.96,27.86,12.28,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,61,55,48,33,29,40,36,11,1,0,0,0,0,0,0,0
1692217488.164,73488.1638,3,0,274,274,90.57,2041,2071,9.97,11.39,989.28,33.91,259.88,17.00,31.19,3.03,296.26,44.79,606.59,1043.08,27.91,12.26,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,38,42,31,34,38,32,10,3,1,0,0,0,0,0,0
1692217489.164,73489.1637,3,0,289,289,96.41,2042,2070,9.44,11.16,989.28,33.91,259.88,16.18,30.80,3.00,296.70,44.75,606.15,1043.08,27.68,12.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,56,43,36,46,31,36,30,9,0,0,0,0,2,0,0,0
1692217490.164,73490.1639,3,0,256,256,84.70,2038,2068,10.12,11.33,989.27,33.91,259.88,16.36,30.49,3.02,296.70,44.81,604.40,1044.40,28.07,11.80,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,30,26,39,25,43,27,16,2,1,0,0,0,0,0,0
1692217491.164,73491.1637,3,0,272,272,87.74,2041,2068,8.97,11.20,989.24,33.93,259.88,16.86,32.54,3.10,282.64,44.75,605.71,1043.52,27.91,11.63,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,43,38,37,33,31,29,7,0,0,0,0,0,0,0,0
1692217492.164,73492.1636,3,0,298,298,99.87,2040,2072,10.67,11.37,989.26,33.93,259.88,16.18,30.35,2.98,296.70,44.82,606.15,1043.08,27.89,11.25,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,39,56,36,35,39,29,12,2,1,0,0,0,0,0,0
1692217493.164,73493.1636,3,0,280,280,92.72,2041,2071,10.12,11.21,989.26,33.94,259.88,16.59,32.58,3.02,294.95,44.81,606.59,1039.56,27.91,11.07,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,57,37,43,35,27,41,25,11,4,0,0,0,0,0,0,0
1692217494.163,73494.1634,3,0,272,272,90.32,2041,2069,9.35,11.52,989.25,33.96,259.88,16.43,31.74,3.01,294.51,44.81,605.27,1037.36,27.91,11.02,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,42,36,35,28,46,31,6,3,3,0,0,0,0,0,0
1692217495.164,73495.1636,3,0,284,284,95.89,2041,2071,10.26,11.55,989.28,33.96,259.88,16.65,32.52,2.96,296.26,44.75,607.91,1043.96,27.91,10.95,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,47,32,36,40,35,33,13,4,2,0,0,0,0,0,0
1692217496.163,73496.1634,3,0,270,270,89.99,2042,2071,9.55,11.29,989.26,33.94,259.88,14.67,31.98,3.00,296.26,44.81,609.23,1040.88,27.94,11.20,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,35,29,43,29,34,33,10,3,0,2,0,0,0,0,0
1692217497.164,73497.1639,3,0,300,300,99.98,2041,2069,9.29,11.49,989.31,33.93,259.88,15.38,30.51,3.00,294.07,44.81,606.15,1044.40,27.89,11.37,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,61,53,38,31,34,42,29,9,1,2,0,0,0,0,0,0
1692217498.164,73498.1638,3,0,276,276,90.81,2039,2068,9.79,11.31,989.21,33.92,259.88,16.71,30.91,3.04,295.82,44.86,606.59,1043.96,27.89,11.40,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,39,27,32,32,37,49,12,4,0,0,0,0,0,0,0
1692217499.163,73499.1635,3,0,302,302,100.19,2042,2071,9.50,11.56,989.19,33.92,259.88,15.63,32.88,3.01,296.26,44.81,603.96,1043.96,27.91,11.56,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,34,48,42,35,39,35,15,3,0,0,0,0,0,0,0
1692217500.163,73500.1634,3,0,273,273,91.15,2041,2069,9.52,11.15,989.28,33.92,259.88,17.75,32.92,2.99,297.58,44.79,606.59,1050.11,27.94,11.76,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,46,42,28,33,38,27,11,4,0,0,0,0,0,0,0
1692217501.164,73501.1638,3,0,272,272,90.40,2040,2070,10.01,11.14,989.24,33.93,259.88,17.11,32.19,3.01,297.14,44.81,606.59,1044.40,27.86,11.93,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,24,41,41,31,33,36,8,1,3,0,0,0,0,0,0
1692217502.164,73502.1637,3,0,287,287,95.04,2041,2069,9.43,11.62,989.25,33.94,259.88,15.71,31.04,3.02,296.70,44.73,610.11,1043.52,27.91,11.99,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,59,44,49,31,28,37,19,16,2,2,0,0,0,0,0,0
1692217503.163,73503.1633,3,0,282,282,92.87,2039,2069,10.08,11.41,989.25,33.96,259.88,16.00,30.83,3.04,296.70,44.79,601.32,1043.52,27.94,12.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,56,33,42,43,32,32,33,8,1,2,0,0,0,0,0,0
1692217504.164,73504.1638,3,0,308,308,99.89,2040,2072,10.69,11.04,989.24,33.96,259.88,16.28,30.85,3.08,294.51,44.81,607.47,1043.08,27.65,12.24,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,57,44,44,37,37,39,38,11,0,1,0,0,0,0,0,0
1692217505.164,73505.1638,3,0,311,311,100.95,2042,2072,9.97,11.34,989.25,33.94,259.88,16.92,31.75,3.08,296.26,44.81,607.03,1043.96,27.89,12.26,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,48,46,36,33,36,38,15,4,1,0,0,0,0,1,0
1692217506.164,73506.1636,3,0,281,281,93.48,2040,2069,9.48,11.22,989.23,33.94,259.88,18.02,33.42,3.01,296.70,44.82,607.47,1043.52,27.91,12.22,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,48,36,34,33,36,30,9,4,0,0,0,0,0,0,0
1692217507.164,73507.1638,3,0,315,315,104.79,2040,2069,9.60,11.29,989.28,33.94,259.88,16.27,31.11,3.01,298.46,44.81,606.59,1032.53,27.89,11.84,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,59,41,53,39,39,41,25,11,3,2,2,0,0,0,0,0
1692217508.164,73508.1636,3,0,261,261,87.47,2040,2068,9.39,11.16,989.25,33.94,259.88,17.01,32.14,2.98,296.70,44.81,597.80,1042.64,27.94,11.91,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,34,47,23,28,38,33,7,3,0,0,0,0,0,0,0
1692217509.164,73509.1635,3,0,276,276,90.90,2040,2069,9.54,11.54,989.21,33.95,259.88,15.72,30.71,3.04,294.95,44.73,604.84,1043.96,27.89,11.49,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,45,37,29,34,39,29,8,2,0,1,0,1,0,0,0
1692217510.164,73510.1636,3,0,289,289,97.30,2039,2067,9.48,11.50,989.24,33.94,259.88,16.29,30.43,2.97,295.82,44.86,610.11,1043.52,27.91,11.26,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,40,43,35,29,40,47,10,3,1,0,0,0,0,0,0
1692217511.164,73511.1636,3,0,296,296,100.98,2041,2071,10.22,11.12,989.31,33.93,259.88,19.39,35.20,2.93,295.82,44.77,606.15,1043.52,27.94,11.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,49,54,38,26,45,28,12,1,0,0,0,0,0,0,0
1692217512.164,73512.1639,3,0,312,312,104.18,2041,2071,9.99,11.24,989.20,33.93,259.89,15.59,32.55,2.99,297.58,44.77,606.15,1042.20,27.91,11.07,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,46,40,53,29,50,25,19,2,3,0,0,0,0,0,0
1692217513.164,73513.1636,3,0,280,280,91.55,2039,2071,10.51,11.34,989.22,33.94,259.89,15.73,32.19,3.06,296.26,44.82,606.15,1043.08,28.15,11.05,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,40,46,27,34,40,31,12,2,0,0,0,0,0,0,0
1692217514.163,73514.1634,3,0,272,272,90.65,2040,2069,9.61,11.31,989.22,33.94,259.89,17.33,32.38,3.00,296.70,44.81,606.15,1043.52,27.94,11.04,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,39,41,40,34,37,24,10,1,0,1,0,0,0,0,0
1692217515.164,73515.1639,3,0,263,263,86.85,2041,2070,9.52,11.30,989.26,33.93,259.89,17.36,31.74,3.03,294.07,44.93,614.95,1043.52,27.94,11.13,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,42,36,30,38,33,20,7,0,2,0,0,0,0,0,0
1692217516.164,73516.1636,3,0,279,279,93.07,2041,2070,9.82,11.19,989.15,33.94,259.89,16.95,31.49,3.00,295.38,44.82,603.52,1043.96,27.99,11.08,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,41,52,31,32,44,27,9,2,0,0,0,0,0,0,0
1692217517.164,73517.1639,3,0,305,305,101.09,2039,2068,9.49,11.49,989.21,33.95,259.89,17.28,33.22,3.02,297.14,44.73,607.47,1043.52,27.97,11.20,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,50,41,40,35,31,37,17,2,0,0,0,0,0,0,0
1692217518.164,73518.1637,3,0,318,318,105.11,2040,2069,9.93,11.39,989.26,33.95,259.89,16.22,32.25,3.03,294.95,44.88,606.15,1043.52,27.99,11.23,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,45,49,50,32,51,39,6,3,1,0,0,0,0,0,0
