DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
1692220752.797,76752.7973,3,0,256,256,86.11,2034,2062,9.39,11.00,988.62,29.89,260.68,17.38,32.31,2.97,311.65,44.84,614.95,1040.00,26.45,11.50,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,35,25,38,28,50,23,14,2,0,0,0,0,0,0,0
1692220753.797,76753.7974,3,0,287,287,96.27,2033,2063,9.97,11.25,988.62,29.91,260.68,16.10,31.27,2.98,313.85,44.53,614.95,1040.00,26.47,11.56,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,49,44,39,31,37,24,15,4,1,0,0,0,0,0,0
1692220754.797,76754.7972,3,0,308,308,102.27,2031,2060,9.56,11.02,988.71,29.93,260.68,16.15,31.89,3.01,313.85,44.53,614.51,1040.00,26.53,11.63,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,54,39,31,34,51,37,17,0,0,0,0,0,0,0,0
1692220755.797,76755.7973,3,0,280,280,92.64,2032,2061,9.60,11.34,988.73,29.95,260.68,16.17,33.12,3.02,313.41,44.51,609.67,1040.44,26.45,11.76,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,39,49,36,32,38,29,14,2,1,0,0,0,0,0,0
1692220756.797,76756.7974,3,0,270,270,89.41,2033,2060,9.24,10.95,988.73,29.97,260.68,16.05,31.40,3.02,313.85,44.66,614.51,1040.44,26.31,11.84,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,53,38,34,33,33,21,11,3,2,1,0,0,0,0,0
1692220757.797,76757.7975,3,0,300,300,99.62,2033,2064,10.05,11.15,988.69,30.00,260.68,16.93,32.42,3.01,315.16,44.53,614.95,1038.68,26.45,11.90,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,54,42,29,32,41,40,11,2,2,0,0,0,0,0,0
1692220758.798,76758.7975,3,0,284,284,94.65,2033,2060,9.28,11.65,988.67,30.02,260.68,15.65,32.29,3.00,312.09,44.55,614.51,1038.24,26.39,11.86,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,50,35,36,27,44,28,20,2,0,1,0,0,0,0,0
1692220759.797,76759.7973,3,0,285,285,95.69,2033,2062,9.82,11.11,988.66,30.02,260.68,16.48,31.62,2.98,313.85,44.42,615.38,1039.56,26.83,12.05,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,41,26,38,37,38,37,12,0,1,0,0,1,0,0,0
1692220760.797,76760.7973,3,0,290,290,95.08,2032,2061,9.96,11.08,988.70,30.02,260.68,17.14,31.86,3.05,313.85,44.57,614.51,1039.56,26.50,12.11,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,38,40,44,32,55,29,9,3,0,0,0,0,0,0,0
1692220761.797,76761.7972,3,0,341,341,113.54,2033,2060,8.99,11.04,988.67,30.04,260.68,16.00,33.19,3.00,313.41,44.57,614.51,1039.56,26.50,12.14,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,62,54,38,36,49,38,11,3,1,0,0,0,0,0,0
1692220762.797,76762.7974,3,0,282,282,93.81,2033,2060,9.04,11.24,988.76,30.06,260.68,15.86,31.20,3.01,312.97,44.55,614.51,1040.00,26.50,12.03,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,45,33,31,32,34,36,15,3,1,0,0,0,0,0,0
1692220763.797,76763.7971,3,0,270,270,88.52,2033,2064,10.27,11.06,988.70,30.06,260.68,14.48,30.50,3.05,309.89,44.55,613.19,1039.56,26.50,11.90,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,48,46,38,27,30,22,13,2,2,0,0,0,0,0,0
1692220764.797,76764.7975,3,0,264,264,86.71,2035,2062,9.30,11.10,988.69,30.08,260.68,16.38,31.83,3.04,313.41,44.55,613.19,1039.56,26.47,11.65,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,40,37,29,24,29,34,19,1,0,0,0,0,0,0,0
1692220765.797,76765.7974,3,0,277,277,92.32,2034,2064,9.93,11.32,988.68,30.08,260.68,15.53,30.63,3.00,313.85,44.42,613.19,1040.00,26.47,11.65,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,41,31,40,44,32,30,7,1,0,0,0,0,0,0,0
1692220766.797,76766.7975,3,0,292,292,96.69,2032,2062,10.05,11.02,988.65,30.07,260.68,16.91,32.91,3.02,313.85,44.57,614.07,1039.12,26.47,11.35,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,35,50,42,39,39,41,31,13,1,0,0,1,0,0,0,0
1692220767.797,76767.7974,3,0,303,303,102.49,2032,2062,9.93,11.00,988.64,30.08,260.68,16.40,32.86,2.96,313.85,44.57,611.43,1040.88,26.39,11.18,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,46,46,44,29,35,33,17,2,0,0,0,0,0,0,0
1692220768.797,76768.7973,3,0,273,273,89.91,2034,2064,9.98,11.30,988.70,30.09,260.68,15.85,31.63,3.04,313.41,44.04,614.07,1039.56,26.53,10.96,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,54,34,41,24,34,34,31,19,1,1,0,0,0,0,0,0
1692220769.797,76769.7972,3,0,281,281,93.57,2032,2059,9.27,11.71,988.71,30.10,260.68,16.87,32.26,3.00,313.85,44.59,612.31,1039.56,26.50,10.77,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,36,49,36,34,39,32,11,3,0,0,1,0,0,0,0
1692220770.797,76770.7974,3,0,284,284,95.00,2032,2061,9.52,11.41,988.72,30.10,260.68,17.11,32.57,2.99,313.85,44.48,618.02,1040.00,26.50,10.78,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,37,53,32,39,38,44,25,15,1,0,0,0,0,0,0,0
1692220771.797,76771.7973,3,0,313,313,104.61,2033,2062,9.75,11.23,988.63,30.10,260.68,16.46,34.12,2.99,313.41,44.57,614.07,1041.32,26.50,10.76,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,37,43,34,42,52,36,16,2,2,1,0,0,0,0,0
1692220772.797,76772.7971,3,0,311,311,102.42,2034,2063,9.90,11.37,988.71,30.11,260.68,16.20,31.83,3.04,312.09,44.57,613.19,1037.80,26.56,10.81,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,62,37,38,42,31,50,33,14,1,0,1,1,1,0,0,0
1692220773.798,76773.7975,3,0,295,295,98.68,2033,2061,9.41,11.14,988.67,30.12,260.68,18.08,31.72,2.99,316.48,44.50,610.99,1040.00,26.53,11.02,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,45,39,46,34,37,28,15,3,0,0,0,0,0,0,0
1692220774.797,76774.7971,3,0,291,291,95.84,2034,2063,9.81,11.10,988.65,30.14,260.69,17.82,33.33,3.04,313.41,44.51,613.63,1040.00,26.56,10.99,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,39,46,38,33,37,32,9,2,0,0,0,0,0,0,0
1692220775.797,76775.7974,3,0,301,301,100.78,2034,2063,9.60,11.02,988.69,30.17,260.69,17.56,31.56,2.99,312.97,44.53,613.63,1040.88,26.53,11.24,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,43,53,36,24,42,33,17,0,1,1,0,1,0,0,0
1692220776.797,76776.7974,3,0,312,312,105.05,2034,2063,9.70,11.33,988.57,30.20,260.69,16.53,32.01,2.97,312.09,44.59,613.19,1031.65,26.50,11.25,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,49,37,34,31,50,38,15,2,1,0,0,0,0,0,0
1692220777.797,76777.7973,3,0,280,280,91.47,2034,2063,9.64,10.97,988.66,30.20,260.69,15.88,31.79,3.06,313.41,44.57,614.07,1039.56,26.56,11.41,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,35,52,46,28,24,40,31,20,4,0,0,0,0,0,0,0
1692220778.797,76778.7974,3,0,296,296,99.38,2033,2062,9.61,11.22,988.70,30.21,260.69,16.70,32.16,2.98,313.41,44.62,612.75,1040.00,26.56,11.54,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,39,49,41,28,51,35,7,3,2,0,0,1,0,0,0
1692220779.797,76779.7975,3,0,288,288,94.94,2032,2062,9.86,11.37,988.68,30.21,260.69,16.49,32.44,3.03,312.97,44.90,612.75,1040.00,26.50,11.63,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,47,44,34,23,43,37,11,3,1,1,0,0,0,1,0
1692220780.797,76780.7973,3,0,309,309,102.79,2035,2063,9.61,11.01,988.66,30.22,260.69,16.05,32.77,3.01,312.97,44.59,612.75,1040.44,26.56,11.76,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,53,51,56,38,33,36,29,11,1,1,0,0,0,0,0,0
1692220781.797,76781.7972,3,0,275,275,91.91,2033,2063,9.93,10.98,988.69,30.24,260.69,14.72,30.18,2.99,312.97,44.66,613.63,1040.44,26.50,11.92,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,37,35,27,30,41,35,11,6,2,0,0,0,0,0,0
1692220782.797,76782.7974,3,0,308,308,101.81,2033,2062,9.68,11.35,988.60,30.26,260.69,16.89,33.13,3.03,312.97,44.60,613.19,1039.56,26.47,12.12,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,40,47,46,37,40,35,11,2,0,1,0,0,0,0,0
1692220783.797,76783.7971,3,0,286,286,94.79,2033,2062,9.66,11.12,988.65,30.28,260.69,16.28,32.81,3.02,315.16,44.60,613.63,1038.68,26.53,12.12,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,55,34,36,38,35,34,12,1,0,0,0,0,0,0,0
1692220784.797,76784.7971,3,0,268,268,89.24,2034,2061,9.07,11.29,988.68,30.30,260.69,16.05,31.74,3.00,312.97,44.62,612.75,1039.56,26.47,11.85,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,43,23,28,37,42,35,13,0,3,1,0,0,0,0,0
1692220785.797,76785.7975,3,0,308,308,104.97,2034,2063,9.44,11.15,988.61,30.31,260.69,15.35,31.74,2.93,311.21,44.60,613.63,1038.68,26.50,11.60,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,36,38,39,36,46,42,16,2,1,1,0,0,0,0,0
1692220786.797,76786.7973,3,0,284,284,95.27,2033,2063,9.76,11.03,988.64,30.31,260.69,16.73,32.82,2.98,314.29,44.97,612.31,1039.56,26.53,11.45,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,39,35,44,30,44,37,13,0,0,0,0,0,0,0,0
1692220787.798,76787.7976,3,0,288,288,94.33,2032,2061,9.79,11.03,988.65,30.33,260.69,17.13,33.05,3.05,313.85,44.59,612.75,1039.56,26.56,11.00,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,44,35,41,26,46,35,13,3,3,0,0,0,0,0,0
1692220788.797,76788.7971,3,0,303,303,100.52,2032,2060,9.35,11.02,988.60,30.34,260.69,16.71,32.57,3.01,314.29,44.59,613.19,1040.88,26.50,11.03,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,56,45,25,48,37,41,38,11,2,0,0,0,0,0,0,0
1692220789.797,76789.7973,3,0,286,286,95.67,2033,2060,9.20,11.55,988.67,30.36,260.69,16.36,32.06,2.99,312.53,44.64,613.63,1040.44,26.45,10.81,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,51,40,31,33,46,22,16,3,0,0,0,0,0,0,0
1692220790.797,76790.7972,3,0,316,316,103.98,2032,2062,9.82,11.20,988.65,30.37,260.69,17.07,32.53,3.04,314.73,44.57,612.75,1040.00,26.47,10.86,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,47,47,43,33,49,26,17,4,0,0,0,0,0,0,0
1692220791.797,76791.7972,3,0,312,312,105.74,2034,2063,9.50,11.18,988.65,30.39,260.69,15.80,31.85,2.95,312.97,44.60,613.19,1040.00,26.45,10.93,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,62,40,56,39,17,42,36,19,1,0,0,0,0,0,0,0
1692220792.797,76792.7974,3,0,302,302,99.64,2033,2062,9.65,11.37,988.66,30.40,260.69,16.11,30.77,3.03,314.73,44.59,614.51,1044.84,26.45,11.16,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,44,33,41,37,39,37,15,4,1,0,0,0,0,0,0
1692220793.797,76793.7973,3,0,272,272,89.25,2030,2059,9.68,11.27,988.64,30.41,260.69,15.35,31.56,3.05,312.53,44.59,612.75,1040.00,26.45,11.26,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,45,33,45,26,37,33,10,2,0,0,0,0,0,0,0
1692220794.797,76794.7975,3,0,292,292,96.87,2033,2062,9.70,11.43,988.60,30.42,260.69,16.03,32.03,3.01,313.41,44.62,610.55,1040.88,26.09,11.42,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,42,28,41,28,50,35,17,1,2,0,0,0,0,0,0
1692220795.798,76795.7984,3,0,292,292,96.17,2032,2062,9.95,11.07,988.72,30.43,260.69,18.45,34.37,3.04,312.53,44.62,612.31,1040.88,26.50,11.51,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,59,45,41,33,35,33,31,10,2,3,0,0,0,0,0,0
1692220796.798,76796.7976,3,0,304,304,100.39,2032,2062,10.03,10.94,988.69,30.44,260.69,16.75,31.88,3.03,312.53,44.53,611.43,1040.88,26.39,11.29,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,48,37,42,38,38,36,14,2,0,0,0,0,0,0,0
1692220797.799,76797.7985,3,0,295,295,97.24,2032,2058,8.77,10.92,988.57,30.45,260.69,17.71,33.71,3.03,311.65,44.62,611.87,1040.44,26.45,11.66,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,51,49,39,36,26,42,7,1,0,0,0,0,0,0,0
1692220798.797,76798.7974,3,0,284,284,94.22,2033,2062,9.64,10.90,988.65,30.47,260.69,17.48,33.84,3.01,309.01,44.57,612.31,1040.44,26.45,11.59,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,38,34,39,41,40,24,16,3,1,1,0,0,0,0,0
1692220799.797,76799.7973,3,0,261,261,86.75,2033,2062,9.89,11.16,988.71,30.47,260.69,16.76,31.60,3.01,311.21,44.75,613.19,1040.44,26.47,12.08,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,35,33,37,38,28,40,34,12,4,0,0,0,0,0,0,0
1692220800.798,76800.7976,3,0,314,314,103.79,2033,2061,9.25,11.26,988.70,30.49,260.69,15.85,31.76,3.03,312.53,44.42,611.87,1040.00,26.31,12.09,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,44,39,48,47,46,24,13,2,0,0,0,0,0,0,0
1692220801.797,76801.7971,3,0,267,267,87.69,2034,2062,9.59,11.16,988.63,30.50,260.69,16.12,31.38,3.04,312.53,44.77,612.75,1040.00,26.47,11.95,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,41,38,29,38,27,37,9,1,1,0,0,0,0,0,0
1692220802.797,76802.7973,3,0,303,303,100.80,2034,2062,9.42,11.05,988.63,30.49,260.69,16.03,32.33,3.01,314.73,44.62,612.31,1039.56,26.50,11.30,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,44,42,38,49,26,39,8,3,1,1,0,0,0,0,0
1692220803.797,76803.7974,3,0,284,284,93.53,2033,2062,9.51,11.26,988.64,30.48,260.69,17.10,32.89,3.04,308.57,44.79,613.19,1040.44,26.42,11.18,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,50,34,31,35,42,34,11,2,2,0,0,0,0,0,0
1692220804.797,76804.7972,3,0,286,286,96.11,2032,2065,10.73,11.19,988.62,30.48,260.69,16.53,31.98,2.98,312.97,44.64,612.31,1040.00,26.50,10.95,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,50,37,39,35,43,22,8,0,2,1,0,0,0,0,0
1692220805.797,76805.7972,3,0,294,294,97.36,2032,2062,10.23,11.18,988.71,30.50,260.69,16.59,33.50,3.02,313.41,44.68,612.31,1040.44,26.50,10.71,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,43,38,29,33,33,46,18,3,1,0,0,0,0,0,0
1692220806.797,76806.7975,3,0,288,288,97.15,2035,2064,9.69,11.08,988.68,30.53,260.69,16.54,32.19,2.96,313.85,44.64,612.75,1040.00,26.53,10.83,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,41,37,45,37,35,38,11,2,2,0,0,0,0,0,0
1692220807.797,76807.7971,3,0,278,278,90.98,2035,2067,10.50,11.24,988.68,30.55,260.69,16.09,31.97,3.06,313.41,44.64,612.31,1041.32,26.58,10.90,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,29,37,38,44,42,32,12,3,0,0,0,0,0,0,0
1692220808.797,76808.7972,3,0,294,294,97.71,2035,2064,9.61,11.26,988.58,30.56,260.69,16.38,32.72,3.01,312.53,44.64,612.31,1042.20,26.50,11.08,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,43,41,35,28,35,40,12,3,2,0,0,0,0,0,0
1692220809.798,76809.7978,3,0,263,263,87.57,2037,2066,9.71,11.04,988.59,30.57,260.69,16.12,30.65,3.00,313.41,44.66,610.99,1040.00,26.56,10.94,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,45,43,25,27,41,22,8,2,1,0,0,0,0,0,0
1692220810.797,76810.7971,3,0,265,265,88.00,2036,2065,9.69,10.92,988.65,30.57,260.70,16.17,31.64,3.01,313.41,44.68,611.87,1043.96,26.53,10.96,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,39,36,28,28,35,39,13,2,0,0,0,0,0,0,0
1692220811.797,76811.7973,3,0,277,277,91.23,2034,2064,9.84,11.22,988.59,30.57,260.70,15.16,31.46,3.04,314.29,44.62,611.87,1043.08,26.06,11.55,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,45,23,33,40,46,35,9,1,2,0,0,0,0,0,0
1692220812.797,76812.7971,3,0,313,313,104.80,2035,2063,9.50,11.55,988.64,30.56,260.70,16.85,32.35,2.99,312.97,44.59,611.87,1039.56,26.53,11.56,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,34,51,44,28,45,40,22,3,4,1,0,0,0,0,0
1692220813.798,76813.7976,3,0,247,247,81.05,2035,2065,10.15,11.07,988.62,30.55,260.70,15.92,32.23,3.05,311.21,44.66,611.87,1041.32,26.61,11.74,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,34,33,39,39,36,28,27,9,2,0,0,0,0,0,0,0
1692220814.798,76814.7976,3,0,292,292,96.87,2035,2062,9.15,11.12,988.66,30.57,260.70,15.53,32.57,3.01,311.65,44.53,612.31,1040.88,26.58,11.72,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,45,38,39,41,41,26,15,1,2,0,0,0,0,0,0
1692220815.797,76815.7973,3,0,280,280,94.89,2035,2068,11.01,11.26,988.67,30.59,260.70,15.74,32.34,2.95,312.09,44.66,611.43,1040.00,26.61,11.82,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,37,47,43,31,29,32,15,5,1,0,0,0,0,0,0
1692220816.797,76816.7973,3,0,249,249,81.34,2034,2063,9.71,11.23,988.64,30.60,260.70,16.22,31.80,3.06,309.45,44.64,612.75,1040.44,26.64,12.09,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,39,24,24,33,46,26,14,0,0,0,0,0,0,1,0
1692220817.797,76817.7973,3,0,302,302,99.01,2035,2066,10.36,11.10,988.64,30.60,260.70,17.87,31.78,3.05,311.65,44.64,611.87,1040.88,26.53,12.12,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,48,41,42,34,35,38,13,1,2,0,0,0,0,0,0
1692220818.797,76818.7972,3,0,279,279,92.31,2035,2062,9.25,11.08,988.61,30.61,260.70,15.96,31.77,3.02,312.09,44.62,607.91,1040.00,26.64,12.13,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,50,39,41,25,36,29,9,1,1,0,0,0,0,0,0
1692220819.797,76819.7973,3,0,299,299,100.11,2033,2062,9.64,11.19,988.71,30.62,260.70,15.37,31.60,2.99,310.33,44.60,611.87,1040.44,26.72,11.86,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,45,47,38,33,42,35,17,1,0,0,0,0,0,0,0
1692220820.798,76820.7976,3,0,295,295,97.87,2033,2061,9.53,11.22,988.61,30.63,260.70,16.98,32.55,3.01,311.21,44.66,608.79,1040.44,26.66,11.70,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,47,40,36,43,29,38,37,17,6,1,1,0,0,0,0,0
1692220821.797,76821.7971,3,0,289,289,94.83,2036,2066,9.96,11.27,988.61,30.65,260.70,17.00,33.25,3.05,310.77,44.31,606.59,1040.00,26.66,11.54,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,40,36,44,47,33,27,18,2,1,0,0,0,0,0,0
1692220822.797,76822.7973,3,0,291,291,96.54,2034,2060,8.61,11.33,988.70,30.67,260.70,17.54,33.66,3.01,312.09,44.64,611.43,1040.44,26.66,11.08,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,46,55,34,44,22,39,36,11,3,1,0,0,0,0,0,0
1692220823.797,76823.7974,3,0,313,313,104.03,2035,2063,9.54,11.55,988.69,30.69,260.70,16.15,31.59,3.01,312.53,44.64,611.87,1039.12,26.69,10.96,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,52,45,45,41,41,39,32,14,4,0,0,0,0,0,0,0
1692220824.797,76824.7973,3,0,281,281,94.35,2033,2062,9.56,11.21,988.61,30.70,260.70,16.23,32.13,2.98,309.01,44.66,612.31,1040.44,26.72,10.97,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,48,43,27,38,31,39,39,12,1,3,0,0,0,0,0,0
1692220825.797,76825.7973,3,0,263,263,87.41,2034,2063,9.64,11.08,988.59,30.69,260.70,17.17,32.27,3.01,312.09,44.62,612.31,1037.80,26.83,10.83,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,41,33,31,29,43,31,8,2,0,1,0,0,0,0,0
1692220826.798,76826.7976,3,0,277,277,92.66,2033,2061,9.44,11.10,988.69,30.69,260.70,17.13,33.38,2.99,311.21,44.50,615.82,1040.88,26.75,10.86,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,43,47,38,30,25,49,27,15,1,1,1,0,0,0,0,0
1692220827.797,76827.7973,3,0,299,299,98.83,2035,2064,9.90,10.98,988.56,30.69,260.70,16.32,32.52,3.03,312.09,44.66,612.31,1036.04,26.66,10.81,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,55,40,34,31,37,37,19,2,0,0,0,0,0,0,0
1692220828.798,76828.7975,3,0,285,285,94.20,2034,2062,9.35,11.15,988.63,30.70,260.70,16.72,31.98,3.03,313.41,44.68,611.87,1040.00,26.66,11.01,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,50,45,46,37,30,25,31,15,1,4,1,0,0,0,0,0
1692220829.797,76829.7975,3,0,296,296,98.56,2034,2060,8.73,11.16,988.59,30.71,260.70,17.02,32.22,3.00,313.41,44.66,611.43,1040.88,26.69,11.05,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,45,60,38,24,51,29,8,1,1,0,0,0,0,0,0
1692220830.797,76830.7974,3,0,290,290,96.56,2036,2065,9.75,11.11,988.61,30.71,260.70,16.48,32.60,3.00,313.41,44.68,611.43,1040.88,26.64,11.12,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,41,52,41,36,25,39,38,17,1,0,0,0,0,0,0,0
1692220831.798,76831.7976,3,0,274,274,92.25,2033,2062,9.74,11.02,988.64,30.71,260.70,16.92,32.26,2.97,310.77,44.64,612.31,1041.32,26.66,11.28,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,51,37,39,29,28,36,38,7,7,0,1,1,0,0,0,0
1692220832.797,76832.7973,3,0,291,291,95.58,2034,2062,9.54,11.26,988.66,30.73,260.70,16.83,32.67,3.04,308.57,44.68,611.87,1041.76,26.64,11.17,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,45,34,46,38,30,47,30,16,3,2,0,0,0,0,0,0
1692220833.797,76833.7972,3,0,282,282,93.90,2033,2062,9.53,11.31,988.59,30.74,260.70,16.90,32.31,3.00,308.57,44.55,611.87,1040.88,26.58,11.41,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,44,43,48,35,31,37,29,13,2,0,0,0,0,0,0,0
1692220834.797,76834.7974,3,0,294,294,96.83,2035,2061,8.79,11.08,988.55,30.75,260.70,16.23,31.25,3.04,310.77,44.66,606.59,1040.00,26.72,11.53,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,40,48,41,43,31,46,30,13,2,0,0,0,0,0,0,0
1692220835.798,76835.7975,3,0,276,276,92.24,2033,2061,9.45,11.04,988.67,30.78,260.70,15.92,33.10,2.99,312.09,44.71,611.87,1041.32,26.66,11.44,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,39,41,38,38,27,41,39,11,1,1,0,0,0,0,0,0
1692220836.798,76836.7976,3,0,278,278,91.39,2034,2064,10.04,10.98,988.58,30.80,260.70,16.33,32.48,3.04,309.01,44.68,601.76,1040.00,26.64,11.59,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,49,43,32,34,31,38,34,12,4,0,1,0,0,0,0,0
1692220837.797,76837.7972,3,0,267,267,88.09,2035,2063,9.29,11.00,988.65,30.81,260.70,18.70,33.18,3.03,309.89,44.42,611.87,1041.76,26.64,11.64,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,37,42,39,39,29,39,29,9,2,2,0,0,0,0,0,0
1692220838.797,76838.7971,3,0,278,278,91.72,2033,2062,9.62,11.13,988.62,30.83,260.70,17.08,31.82,3.03,311.21,44.68,611.87,1040.88,26.69,11.79,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,42,30,41,39,38,39,35,10,3,0,1,0,0,0,0,0
1692220839.797,76839.7973,3,0,275,275,90.08,2033,2063,9.85,11.14,988.62,30.84,260.70,15.67,31.49,3.05,311.21,44.62,610.99,1041.76,26.66,11.91,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,59,27,41,33,39,38,31,7,0,0,0,0,0,0,0,0
1692220840.797,76840.7971,3,0,301,301,100.32,2035,2064,9.65,11.11,988.58,30.86,260.70,15.49,30.70,3.00,312.09,44.68,610.55,1041.32,26.61,11.90,2.87,2.04,30000,3.0,16,1.75,4.81,0,8,255,512,55,46,43,30,35,37,38,13,2,1,0,0,0,0,1,0
